ID	GeneID	geneSymbol	chr	strand	exonStart_0base	exonEnd	upstreamES	upstreamEE	downstreamES	downstreamEE	ID	IJC_SAMPLE_1	SJC_SAMPLE_1	IJC_SAMPLE_2	SJC_SAMPLE_2	IncFormLen	SkipFormLen	PValue	FDR	IncLevel1	IncLevel2	IncLevelDifference
20627	"ENSMUSG00000018401"	"Mtmr4"	chr11	+	87597195	87597285	87593388	87593433	87597614	87597731	20627	4,10,0,3,8,10	0,0,0,0,0,0	2,6,4,9,5,6	0,0,1,0,0,0	186	96	1	1.0	1.0,1.0,NA,1.0,1.0,1.0	1.0,1.0,0.674,1.0,1.0,1.0	0.054
20630	"ENSMUSG00000033253"	"Szt2"	chr4	-	118367441	118367622	118366101	118366315	118369179	118369254	20630	1,1,0,0,0,0	2,0,4,3,2,1	0,0,0,0,1,0	0,1,0,1,0,0	277	96	1	1.0	0.148,1.0,0.0,0.0,0.0,0.0	NA,0.0,NA,0.0,1.0,NA	-0.142
20631	"ENSMUSG00000033253"	"Szt2"	chr4	-	118398113	118398255	118397612	118397719	118399030	118399162	20631	1,1,1,0,2,1	0,0,0,1,0,0	0,1,1,2,1,1	0,0,0,0,0,0	238	96	1	1.0	1.0,1.0,1.0,0.0,1.0,1.0	NA,1.0,1.0,1.0,1.0,1.0	-0.167
20632	"ENSMUSG00000024188"	"Luc7l"	chr17	+	26253973	26254044	26252998	26253091	26255030	26255125	20632	3,4,2,3,0,0	0,0,0,0,0,0	0,0,0,0,1,3	0,0,0,1,1,1	167	96	1	1.0	1.0,1.0,1.0,1.0,NA,NA	NA,NA,NA,0.0,0.365,0.633	0.667
20635	"ENSMUSG00000024188"	"Luc7l"	chr17	+	26257925	26258024	26253973	26255125	26266282	26266393	20635	16,19,9,14,4,11	0,0,1,0,0,0	14,12,11,21,6,26	0,0,0,0,0,0	195	96	1	1.0	1.0,1.0,0.816,1.0,1.0,1.0	1.0,1.0,1.0,1.0,1.0,1.0	-0.031
20641	"ENSMUSG00000027523"	"Gnas"	chr2	+	174328107	174330434	174327767	174327941	174334211	174334284	20641	168,226,84,126,142,178	0,0,0,1,0,0	92,145,160,197,164,241	0,0,0,0,0,0	2423	96	1	1.0	1.0,1.0,1.0,0.833,1.0,1.0	1.0,1.0,1.0,1.0,1.0,1.0	-0.028
20642	"ENSMUSG00000027523"	"Gnas"	chr2	+	174336746	174336791	174334211	174334284	174341652	174341707	20642	85,113,49,64,57,94	16,30,15,16,13,28	41,60,61,98,56,101	10,19,24,29,24,31	141	96	0.101505342581	1.0	0.783,0.719,0.69,0.731,0.749,0.696	0.736,0.683,0.634,0.697,0.614,0.689	0.053
20644	"ENSMUSG00000057440"	"Mpp7"	chr18	-	7379988	7380069	7356141	7356235	7403185	7403356	20644	1,6,2,1,1,3	0,0,0,0,0,0	2,1,1,2,5,4	0,0,0,0,0,1	177	96	1	1.0	1.0,1.0,1.0,1.0,1.0,1.0	1.0,1.0,1.0,1.0,1.0,0.684	0.053
20645	"ENSMUSG00000057440"	"Mpp7"	chr18	-	7461637	7461715	7458931	7459012	7512943	7513062	20645	0,2,1,0,1,2	0,0,0,1,0,0	4,4,5,7,3,3	0,0,0,0,0,0	174	96	1	1.0	NA,1.0,1.0,0.0,1.0,1.0	1.0,1.0,1.0,1.0,1.0,1.0	-0.2
20646	"ENSMUSG00000057440"	"Mpp7"	chr18	-	7561725	7561872	7510046	7513062	7608913	7608971	20646	0,1,0,0,1,0	1,0,0,0,0,0	0,1,2,0,0,0	0,0,0,0,0,0	243	96	1	1.0	0.0,1.0,NA,NA,1.0,NA	NA,1.0,1.0,NA,NA,NA	-0.333
20650	"ENSMUSG00000033917"	"Gde1"	chr7	-	118695035	118695141	118694492	118694585	118698554	118698726	20650	76,96,53,65,54,73	0,0,0,0,0,1	62,59,59,124,62,93	0,0,0,0,0,0	202	96	1	1.0	1.0,1.0,1.0,1.0,1.0,0.972	1.0,1.0,1.0,1.0,1.0,1.0	-0.005
20651	"ENSMUSG00000032633"	"Flcn"	chr11	-	59809364	59809485	59807799	59807915	59809659	59809994	20651	0,0,0,2,0,0	4,14,0,7,3,7	1,0,0,0,0,1	3,1,3,0,5,13	217	96	1	1.0	0.0,0.0,NA,0.112,0.0,0.0	0.129,0.0,0.0,NA,0.0,0.033	-0.01
20657	"ENSMUSG00000028837"	"Psmb2"	chr4	+	126707553	126707603	126706057	126706220	126709478	126709714	20657	37,41,11,35,27,25	0,0,0,0,0,0	17,46,39,59,44,68	0,0,0,1,0,0	146	96	1	1.0	1.0,1.0,1.0,1.0,1.0,1.0	1.0,1.0,1.0,0.975,1.0,1.0	0.004
20659	"ENSMUSG00000022526"	"Zfp251"	chr15	-	76870281	76870414	76869806	76869920	76870652	76871435	20659	2,2,2,0,3,0	0,0,0,0,0,0	4,1,2,2,0,1	1,0,0,0,1,0	229	96	1	1.0	1.0,1.0,1.0,NA,1.0,NA	0.626,1.0,1.0,1.0,0.0,1.0	0.229
20660	"ENSMUSG00000038533"	"Cbfa2t2"	chr2	+	154500399	154500543	154436480	154436636	154504552	154504777	20660	1,3,0,3,0,1	0,0,0,0,1,0	0,1,1,0,0,6	0,0,0,0,0,0	240	96	1	1.0	1.0,1.0,NA,1.0,0.0,1.0	NA,1.0,1.0,NA,NA,1.0	-0.2
20661	"ENSMUSG00000038533"	"Cbfa2t2"	chr2	+	154515816	154515998	154510507	154510597	154517708	154517824	20661	5,4,1,1,5,3	0,0,0,0,0,0	1,6,2,2,3,5	1,0,0,0,0,0	278	96	1	1.0	1.0,1.0,1.0,1.0,1.0,1.0	0.257,1.0,1.0,1.0,1.0,1.0	0.124
20663	"ENSMUSG00000038533"	"Cbfa2t2"	chr2	+	154517708	154517962	154510507	154510597	154523903	154524099	20663	4,4,3,1,0,3	0,0,0,0,0,0	5,3,4,1,1,2	0,0,0,1,0,0	350	96	1	1.0	1.0,1.0,1.0,1.0,NA,1.0	1.0,1.0,1.0,0.215,1.0,1.0	0.131
20664	"ENSMUSG00000038533"	"Cbfa2t2"	chr2	+	154521150	154521236	154510535	154510597	154523903	154524099	20664	1,2,0,2,2,2	0,0,0,0,0,0	1,1,0,0,1,4	0,0,0,1,0,0	182	96	1	1.0	1.0,1.0,NA,1.0,1.0,1.0	1.0,1.0,NA,0.0,1.0,1.0	0.2
20665	"ENSMUSG00000038533"	"Cbfa2t2"	chr2	+	154521150	154521236	154517708	154517962	154523903	154524099	20665	2,2,1,6,3,5	1,0,0,0,0,0	1,4,0,2,3,9	0,0,0,0,0,0	182	96	1	1.0	0.513,1.0,1.0,1.0,1.0,1.0	1.0,1.0,NA,1.0,1.0,1.0	-0.081
20670	"ENSMUSG00000025902"	"Sox17"	chr1	-	4493099	4493466	4490930	4492668	4493771	4493863	20670	3,4,1,1,0,2	0,0,0,1,0,0	1,3,3,4,1,1	0,0,0,0,0,0	463	96	1	1.0	1.0,1.0,1.0,0.172,NA,1.0	1.0,1.0,1.0,1.0,1.0,1.0	-0.166
20671	"ENSMUSG00000025902"	"Sox17"	chr1	-	4493099	4493490	4491712	4492668	4493771	4493863	20671	3,4,1,3,0,2	0,0,0,1,0,0	1,3,3,4,3,2	0,0,0,0,0,0	487	96	1	1.0	1.0,1.0,1.0,0.372,NA,1.0	1.0,1.0,1.0,1.0,1.0,1.0	-0.126
20672	"ENSMUSG00000025902"	"Sox17"	chr1	-	4493099	4493490	4491712	4492668	4495135	4495942	20672	3,4,1,3,0,2	0,0,0,1,0,0	1,3,3,4,3,2	0,0,0,0,0,0	487	96	1	1.0	1.0,1.0,1.0,0.372,NA,1.0	1.0,1.0,1.0,1.0,1.0,1.0	-0.126
20673	"ENSMUSG00000025902"	"Sox17"	chr1	-	4493771	4493863	4491389	4492668	4495135	4495198	20673	0,1,0,1,0,0	0,0,0,1,0,0	0,1,0,0,0,0	0,0,0,0,0,0	188	96	1	1.0	NA,1.0,NA,0.338,NA,NA	NA,1.0,NA,NA,NA,NA	-0.331
20680	"ENSMUSG00000020609"	"Apob"	chr12	+	8013715	8013830	8005735	8013202	8013933	8014117	20680	58,100,46,59,103,140	0,0,0,0,0,0	107,142,119,151,21,26	2,0,0,1,0,0	211	96	1	1.0	1.0,1.0,1.0,1.0,1.0,1.0	0.961,1.0,1.0,0.986,1.0,1.0	0.009
20682	"ENSMUSG00000038215"	"Cep44"	chr8	-	56549224	56549384	56547387	56547524	56550062	56550121	20682	1,0,0,0,0,0	0,1,0,0,0,0	0,2,0,0,0,1	0,2,0,2,0,1	256	96	1	1.0	1.0,0.0,NA,NA,NA,NA	NA,0.273,NA,0.0,NA,0.273	0.318
20683	"ENSMUSG00000038215"	"Cep44"	chr8	-	56550062	56550121	56547387	56547524	56550544	56551047	20683	0,2,0,0,0,0	0,0,1,0,0,0	0,1,0,2,0,1	0,1,0,2,0,0	155	96	1	1.0	NA,1.0,0.0,NA,NA,NA	NA,0.382,NA,0.382,NA,1.0	-0.088
20684	"ENSMUSG00000038215"	"Cep44"	chr8	-	56550062	56550121	56547387	56547524	56550687	56550799	20684	0,1,0,0,0,1	1,0,0,2,0,0	0,1,0,2,0,1	0,0,0,0,0,0	155	96	1	1.0	0.0,1.0,NA,0.0,NA,1.0	NA,1.0,NA,1.0,NA,1.0	-0.5
20686	"ENSMUSG00000038267"	"Slc22a23"	chr13	-	34305157	34305261	34298996	34299151	34344158	34344203	20686	11,19,2,9,11,21	0,0,0,0,0,1	4,11,13,17,7,13	0,0,0,1,0,0	200	96	1	1.0	1.0,1.0,1.0,1.0,1.0,0.91	1.0,1.0,1.0,0.891,1.0,1.0	0.003
20687	"ENSMUSG00000023186"	"Vwa5a"	chr9	+	38719257	38719333	38718267	38718387	38722372	38722430	20687	9,6,1,2,6,11	0,1,0,2,1,1	1,8,2,3,6,5	0,0,0,0,0,0	172	96	1	1.0	1.0,0.77,1.0,0.358,0.77,0.86	1.0,1.0,1.0,1.0,1.0,1.0	-0.207
20688	"ENSMUSG00000030314"	"Atg7"	chr6	+	114645503	114645651	114643117	114643150	114672973	114673140	20688	0,0,0,0,0,0	0,0,0,0,0,1	0,0,0,1,0,0	0,0,0,0,0,0	244	96	1	1.0	NA,NA,NA,NA,NA,0.0	NA,NA,NA,1.0,NA,NA	-1.0
20690	"ENSMUSG00000030314"	"Atg7"	chr6	+	114646936	114647057	114643126	114643150	114672973	114673140	20690	0,0,0,1,0,0	0,0,0,0,0,1	0,0,0,0,0,1	0,0,0,0,0,0	217	96	1	1.0	NA,NA,NA,1.0,NA,0.0	NA,NA,NA,NA,NA,1.0	-0.5
20702	"ENSMUSG00000031864"	"Ints10"	chr8	+	68824189	68824267	68822156	68822250	68827276	68829408	20702	0,0,0,0,0,0	3,10,4,2,0,1	0,0,1,0,0,0	0,3,5,5,3,4	174	96	1	1.0	0.0,0.0,0.0,0.0,NA,0.0	NA,0.0,0.099,0.0,0.0,0.0	-0.02
20705	"ENSMUSG00000063428"	"Ddo"	chr10	+	40632910	40633046	40631605	40631780	40637344	40637521	20705	5,4,1,2,2,9	1,1,0,0,0,0	8,11,13,13,7,10	0,0,0,0,0,0	232	96	1	1.0	0.674,0.623,1.0,1.0,1.0,1.0	1.0,1.0,1.0,1.0,1.0,1.0	-0.117
20706	"ENSMUSG00000063428"	"Ddo"	chr10	+	40632937	40633046	40631603	40631780	40637344	40637521	20706	8,8,5,5,11,20	1,1,0,0,0,0	14,16,16,24,8,15	0,0,0,0,0,0	205	96	1	1.0	0.789,0.789,1.0,1.0,1.0,1.0	1.0,1.0,1.0,1.0,1.0,1.0	-0.07
20707	"ENSMUSG00000063428"	"Ddo"	chr10	+	40674585	40674799	40637344	40637521	40679345	40681847	20707	0,7,3,5,2,4	0,0,0,1,0,0	1,4,4,10,2,1	0,0,0,0,0,0	310	96	1	1.0	NA,1.0,1.0,0.608,1.0,1.0	1.0,1.0,1.0,1.0,1.0,1.0	-0.078
20708	"ENSMUSG00000002379"	"Ndufa11"	chr17	+	56721318	56721441	56721034	56721127	56721984	56722135	20708	81,137,50,65,77,103	1,0,0,0,0,0	71,103,79,134,90,154	0,0,0,0,0,0	219	96	1	1.0	0.973,1.0,1.0,1.0,1.0,1.0	1.0,1.0,1.0,1.0,1.0,1.0	-0.005
20709	"ENSMUSG00000002379"	"Ndufa11"	chr17	+	56721358	56721441	56721034	56721127	56721984	56722141	20709	36,57,20,20,23,43	1,0,0,0,0,0	34,34,32,40,37,44	0,0,0,0,0,0	179	96	1	1.0	0.951,1.0,1.0,1.0,1.0,1.0	1.0,1.0,1.0,1.0,1.0,1.0	-0.008
20710	"ENSMUSG00000023348"	"Trip6"	chr5	-	137313580	137313708	137312981	137313476	137313959	137314164	20710	7,20,6,6,5,18	0,0,0,1,0,0	7,12,6,32,15,25	0,0,0,1,0,0	224	96	1	1.0	1.0,1.0,1.0,0.72,1.0,1.0	1.0,1.0,1.0,0.932,1.0,1.0	-0.035
20712	"ENSMUSG00000028703"	"Lrrc41"	chr4	+	116087669	116087718	116080548	116080619	116088446	116088529	20712	0,0,1,0,0,0	6,4,3,5,2,3	0,0,0,0,0,0	4,4,3,5,2,9	145	96	1	1.0	0.0,0.0,0.181,0.0,0.0,0.0	0.0,0.0,0.0,0.0,0.0,0.0	0.03
20718	"ENSMUSG00000028099"	"Polr3c"	chr3	-	96713480	96713630	96711489	96712060	96714094	96714144	20718	10,17,5,16,7,14	0,0,0,0,0,0	7,15,8,10,6,18	0,0,0,0,1,0	246	96	1	1.0	1.0,1.0,1.0,1.0,1.0,1.0	1.0,1.0,1.0,1.0,0.701,1.0	0.05
20727	"ENSMUSG00000027406"	"Idh3b"	chr2	-	130279555	130279726	130279312	130279437	130280262	130280323	20727	143,208,84,126,123,159	0,0,0,0,0,3	115,147,100,172,170,188	3,0,0,10,1,0	267	96	0.0275457390957	1.0	1.0,1.0,1.0,1.0,1.0,0.95	0.932,1.0,1.0,0.861,0.984,1.0	0.029
20729	"ENSMUSG00000021671"	"Poc5"	chr13	+	96394491	96394569	96393226	96393344	96396639	96396830	20729	3,1,0,1,2,3	0,0,0,0,0,0	2,4,2,4,0,4	1,0,0,0,0,0	174	96	1	1.0	1.0,1.0,NA,1.0,1.0,1.0	0.525,1.0,1.0,1.0,NA,1.0	0.095
20730	"ENSMUSG00000021671"	"Poc5"	chr13	+	96410090	96410310	96404502	96404683	96410589	96410688	20730	0,1,0,1,1,0	1,2,2,0,0,0	0,1,0,2,1,0	2,6,2,0,4,1	316	96	1	1.0	0.0,0.132,0.0,1.0,1.0,NA	0.0,0.048,0.0,1.0,0.071,0.0	0.24
20732	"ENSMUSG00000038828"	"Tmem214"	chr5	+	30872860	30872904	30872686	30872768	30873042	30873144	20732	0,0,0,0,0,0	5,8,3,3,6,8	1,0,0,3,1,2	9,15,8,18,12,20	140	96	0.421795183741	1.0	0.0,0.0,0.0,0.0,0.0,0.0	0.071,0.0,0.0,0.103,0.054,0.064	-0.049
20733	"ENSMUSG00000038828"	"Tmem214"	chr5	+	30875789	30875886	30874850	30874968	30876046	30876215	20733	17,24,10,8,10,8	1,0,0,0,0,0	11,18,27,32,18,36	0,0,0,0,0,0	193	96	1	1.0	0.894,1.0,1.0,1.0,1.0,1.0	1.0,1.0,1.0,1.0,1.0,1.0	-0.018
20738	"ENSMUSG00000038351"	"Sgsm2"	chr11	-	74863559	74863694	74859745	74859899	74865084	74865211	20738	2,2,0,1,4,5	3,3,0,0,0,2	1,1,0,4,4,1	2,1,4,5,1,2	231	96	1	1.0	0.217,0.217,NA,1.0,1.0,0.51	0.172,0.294,0.0,0.25,0.624,0.172	0.337
20741	"ENSMUSG00000032621"	"Srek1"	chr13	-	103764295	103764419	103763881	103764006	103769316	103769348	20741	0,1,0,5,0,0	0,2,0,1,0,5	3,2,1,2,2,6	2,1,1,4,1,1	220	96	1	1.0	NA,0.179,NA,0.686,NA,0.0	0.396,0.466,0.304,0.179,0.466,0.724	-0.134
20742	"ENSMUSG00000032621"	"Srek1"	chr13	-	103768057	103768222	103764295	103764419	103769316	103769348	20742	2,1,0,3,0,1	0,0,0,2,0,0	0,0,0,0,2,1	0,0,1,1,0,0	261	96	1	1.0	1.0,1.0,NA,0.356,NA,1.0	NA,NA,0.0,0.0,1.0,1.0	0.339
20743	"ENSMUSG00000037926"	"Ssh2"	chr11	+	77278145	77278226	77216286	77216515	77327452	77327496	20743	0,1,0,0,0,0	0,2,0,0,0,1	0,0,0,1,0,0	0,0,0,0,0,0	177	96	1	1.0	NA,0.213,NA,NA,NA,0.0	NA,NA,NA,1.0,NA,NA	-0.893
20746	"ENSMUSG00000015016"	"Acsf3"	chr8	+	122778076	122778223	122775577	122775628	122779945	122780635	20746	0,0,0,0,0,1	2,2,0,3,1,7	0,0,0,0,0,0	2,4,1,3,6,4	243	96	1	1.0	0.0,0.0,NA,0.0,0.0,0.053	0.0,0.0,0.0,0.0,0.0,0.0	0.011
20747	"ENSMUSG00000015016"	"Acsf3"	chr8	+	122785818	122785964	122783946	122784101	122790589	122790699	20747	10,31,8,24,11,20	0,0,0,0,0,0	9,25,14,22,14,26	0,0,0,0,0,2	242	96	1	1.0	1.0,1.0,1.0,1.0,1.0,1.0	1.0,1.0,1.0,1.0,1.0,0.838	0.027
20748	"ENSMUSG00000015016"	"Acsf3"	chr8	+	122813559	122813671	122812994	122813129	122817391	122817880	20748	27,36,5,21,14,25	0,0,0,0,1,1	15,32,18,37,24,56	0,1,0,0,0,0	208	96	1	1.0	1.0,1.0,1.0,1.0,0.866,0.92	1.0,0.937,1.0,1.0,1.0,1.0	-0.025
20749	"ENSMUSG00000028001"	"Fga"	chr3	+	83028521	83028650	83026075	83026268	83029081	83029265	20749	19,38,48,76,16,28	0,0,0,0,0,0	10,14,12,22,11,16	0,0,0,0,1,0	225	96	1	1.0	1.0,1.0,1.0,1.0,1.0,1.0	1.0,1.0,1.0,1.0,0.824,1.0	0.029
20750	"ENSMUSG00000000976"	"Heatr6"	chr11	+	83764885	83765023	83760898	83761000	83765852	83766160	20750	6,4,4,1,1,1	0,0,0,0,0,0	1,1,0,4,5,8	0,0,0,0,0,1	234	96	1	1.0	1.0,1.0,1.0,1.0,1.0,1.0	1.0,1.0,NA,1.0,1.0,0.766	0.047
20751	"ENSMUSG00000002769"	"Gnmt"	chr17	-	46726268	46726411	46726060	46726182	46726605	46726716	20751	33,65,51,59,28,35	0,1,0,0,0,2	17,24,21,29,17,36	0,0,1,0,0,0	239	96	1	1.0	1.0,0.963,1.0,1.0,1.0,0.875	1.0,1.0,0.894,1.0,1.0,1.0	-0.009
20758	"ENSMUSG00000042050"	"Wdr60"	chr12	-	116213681	116213781	116213373	116213505	116216480	116216541	20758	3,1,3,3,5,2	0,0,0,0,0,0	3,2,2,0,3,7	0,2,0,1,0,0	196	96	0.81114760536	1.0	1.0,1.0,1.0,1.0,1.0,1.0	1.0,0.329,1.0,0.0,1.0,1.0	0.279
20761	"ENSMUSG00000041477"	"Dcp1b"	chr6	+	119180064	119180105	119175252	119175442	119183649	119183777	20761	2,0,1,1,0,2	0,0,0,0,0,1	0,1,0,1,0,1	0,0,0,0,0,0	137	96	1	1.0	1.0,NA,1.0,1.0,NA,0.584	NA,1.0,NA,1.0,NA,1.0	-0.104
20765	"ENSMUSG00000034940"	"Synrg"	chr11	+	83985248	83985551	83982195	83982307	83986813	83986851	20765	7,9,5,10,9,10	0,0,0,0,0,0	15,10,12,17,4,7	0,0,0,2,2,3	399	96	0.0432712895093	1.0	1.0,1.0,1.0,1.0,1.0,1.0	1.0,1.0,1.0,0.672,0.325,0.36	0.274
20770	"ENSMUSG00000034940"	"Synrg"	chr11	+	84039655	84039691	84039210	84039321	84040796	84040928	20770	7,5,0,2,5,5	1,1,1,0,0,0	2,5,3,9,2,5	0,5,0,0,0,2	132	96	0.227367767437	1.0	0.836,0.784,0.0,1.0,1.0,1.0	1.0,0.421,1.0,1.0,1.0,0.645	-0.074
20772	"ENSMUSG00000015766"	"Eps8"	chr6	-	137528524	137528592	137527367	137527529	137537617	137537694	20772	16,36,20,19,20,22	0,0,0,0,0,0	10,23,33,51,22,29	0,0,0,1,0,0	164	96	1	1.0	1.0,1.0,1.0,1.0,1.0,1.0	1.0,1.0,1.0,0.968,1.0,1.0	0.005
20774	"ENSMUSG00000015766"	"Eps8"	chr6	-	137537617	137537694	137528524	137528592	137570701	137571017	20774	6,16,9,8,14,12	0,0,0,1,0,0	4,6,19,26,8,9	0,0,0,0,0,0	173	96	1	1.0	1.0,1.0,1.0,0.816,1.0,1.0	1.0,1.0,1.0,1.0,1.0,1.0	-0.031
20775	"ENSMUSG00000015766"	"Eps8"	chr6	-	137539321	137539396	137537617	137537694	137570701	137571017	20775	13,15,8,9,10,15	0,0,0,0,2,0	7,11,14,24,8,22	0,0,0,0,0,0	171	96	1	1.0	1.0,1.0,1.0,1.0,0.737,1.0	1.0,1.0,1.0,1.0,1.0,1.0	-0.044
20777	"ENSMUSG00000015766"	"Eps8"	chr6	-	137539321	137539401	137537617	137537694	137570701	137571017	20777	22,32,15,9,20,24	0,0,0,0,2,0	10,23,25,53,15,29	0,0,0,0,0,0	176	96	1	1.0	1.0,1.0,1.0,1.0,0.845,1.0	1.0,1.0,1.0,1.0,1.0,1.0	-0.026
20779	"ENSMUSG00000015766"	"Eps8"	chr6	-	137539321	137539401	137537617	137537694	137649051	137649285	20779	13,15,8,9,10,13	0,0,0,0,0,1	7,11,14,25,8,22	0,0,0,0,0,0	176	96	1	1.0	1.0,1.0,1.0,1.0,1.0,0.876	1.0,1.0,1.0,1.0,1.0,1.0	-0.021
20780	"ENSMUSG00000015766"	"Eps8"	chr6	-	137591417	137591492	137537617	137537694	137649051	137649229	20780	0,0,0,0,0,0	0,0,0,0,0,1	0,0,0,0,2,0	0,0,0,0,0,0	171	96	1	1.0	NA,NA,NA,NA,NA,0.0	NA,NA,NA,NA,1.0,NA	-1.0
20797	"ENSMUSG00000026254"	"Eif4e2"	chr1	+	87214345	87214495	87213978	87214019	87219580	87219695	20797	9,15,5,7,2,10	5,7,7,1,2,4	11,8,9,21,16,9	0,3,4,4,7,2	246	96	0.0736604874834	1.0	0.413,0.455,0.218,0.732,0.281,0.494	1.0,0.51,0.468,0.672,0.471,0.637	-0.194
20798	"ENSMUSG00000026254"	"Eif4e2"	chr1	+	87232402	87232481	87226096	87226233	87237845	87240488	20798	0,0,0,0,0,0	2,2,0,1,0,4	0,0,0,0,1,1	0,3,5,1,0,1	175	96	1	1.0	0.0,0.0,NA,0.0,NA,0.0	NA,0.0,0.0,0.0,1.0,0.354	-0.271
20800	"ENSMUSG00000038485"	"Socs7"	chr11	+	97376436	97376541	97373065	97373130	97377935	97378066	20800	3,6,2,0,4,2	2,0,0,0,1,1	6,12,9,9,3,10	1,1,0,1,0,4	201	96	1	1.0	0.417,1.0,1.0,NA,0.656,0.489	0.741,0.851,1.0,0.811,1.0,0.544	-0.112
20801	"ENSMUSG00000038485"	"Socs7"	chr11	+	97376996	97377098	97376436	97376541	97377935	97378066	20801	1,1,0,1,1,0	0,5,1,0,3,0	0,0,0,1,2,2	3,6,4,4,2,4	198	96	1	1.0	1.0,0.088,0.0,1.0,0.139,NA	0.0,0.0,0.0,0.108,0.327,0.195	0.34
20803	"ENSMUSG00000029632"	"Ndufa4"	chr6	-	11905201	11906108	11900372	11900591	11907323	11907429	20803	468,678,279,381,401,534	0,1,0,0,0,0	459,653,486,767,588,791	1,0,0,0,0,0	1003	96	1	1.0	1.0,0.985,1.0,1.0,1.0,1.0	0.978,1.0,1.0,1.0,1.0,1.0	0.001
20804	"ENSMUSG00000027508"	"Pag1"	chr3	-	9787261	9787320	9752073	9752486	9833210	9833363	20804	0,1,1,0,0,0	0,1,0,0,0,0	0,0,0,1,1,0	0,0,1,0,0,0	155	96	1	1.0	NA,0.382,1.0,NA,NA,NA	NA,NA,0.0,1.0,1.0,NA	0.024
20806	"ENSMUSG00000047789"	"Slc38a9"	chr13	+	112684061	112684146	112669586	112669731	112686065	112686198	20806	0,2,0,1,0,2	2,0,0,0,3,0	0,1,0,1,0,0	0,0,0,0,0,2	181	96	1	1.0	0.0,1.0,NA,1.0,0.0,1.0	NA,1.0,NA,1.0,NA,0.0	-0.067
20808	"ENSMUSG00000024083"	"Pja2"	chr17	-	64297723	64297909	64292838	64293024	64308621	64309666	20808	12,21,4,9,8,14	4,4,2,10,3,3	10,11,9,18,11,17	5,0,1,2,3,6	282	96	0.121049335305	1.0	0.505,0.641,0.405,0.235,0.476,0.614	0.405,1.0,0.754,0.754,0.555,0.491	-0.181
20810	"ENSMUSG00000020063"	"Sirt1"	chr10	-	63326659	63326784	63326038	63326186	63331744	63331897	20810	1,1,0,0,0,1	1,2,1,1,6,0	0,0,0,1,0,1	0,0,0,5,0,0	221	96	1	1.0	0.303,0.178,0.0,0.0,0.0,1.0	NA,NA,NA,0.08,NA,1.0	-0.293
20818	"ENSMUSG00000016386"	"Mpped2"	chr2	+	106744699	106744881	106699287	106699535	106783632	106783858	20818	1,2,2,0,0,0	0,0,0,0,0,0	1,2,6,2,4,2	0,0,1,0,0,0	278	96	1	1.0	1.0,1.0,1.0,NA,NA,NA	1.0,1.0,0.674,1.0,1.0,1.0	0.054
20826	"ENSMUSG00000028948"	"Nol9"	chr4	+	152045947	152046035	152045694	152045830	152046546	152046644	20826	6,2,2,1,2,3	0,0,0,0,0,0	4,8,9,7,2,7	0,0,1,0,0,0	184	96	1	1.0	1.0,1.0,1.0,1.0,1.0,1.0	1.0,1.0,0.824,1.0,1.0,1.0	0.029
20827	"ENSMUSG00000038014"	"Fam120a"	chr13	-	48910255	48910430	48902057	48902307	48912856	48913084	20827	50,64,35,62,47,70	0,0,0,0,1,0	53,86,73,88,78,91	0,1,0,1,0,0	271	96	1	1.0	1.0,1.0,1.0,1.0,0.943,1.0	1.0,0.968,1.0,0.969,1.0,1.0	0.001
20828	"ENSMUSG00000038014"	"Fam120a"	chr13	-	48932296	48932393	48922152	48922250	48933949	48934078	20828	63,72,43,62,50,75	0,0,0,0,0,0	50,90,64,114,100,124	0,1,0,0,0,0	193	96	1	1.0	1.0,1.0,1.0,1.0,1.0,1.0	1.0,0.978,1.0,1.0,1.0,1.0	0.004
20829	"ENSMUSG00000038014"	"Fam120a"	chr13	-	48933949	48934078	48922152	48922250	48945941	48946024	20829	26,34,19,27,24,48	0,0,0,0,0,0	35,55,36,67,35,62	1,0,0,0,0,0	225	96	1	1.0	1.0,1.0,1.0,1.0,1.0,1.0	0.937,1.0,1.0,1.0,1.0,1.0	0.01
20830	"ENSMUSG00000038014"	"Fam120a"	chr13	-	48949056	48949303	48945941	48946024	48967354	48968017	20830	68,102,35,53,62,81	0,0,0,0,0,0	76,105,78,138,90,115	0,0,0,0,0,1	343	96	1	1.0	1.0,1.0,1.0,1.0,1.0,1.0	1.0,1.0,1.0,1.0,1.0,0.97	0.005
20831	"ENSMUSG00000045098"	"Kmt5b"	chr19	+	3782219	3782279	3768021	3768340	3786388	3786627	20831	0,4,1,0,0,1	1,1,1,0,1,1	0,0,0,0,0,3	1,1,0,0,0,1	156	96	1	1.0	0.0,0.711,0.381,NA,0.0,0.381	0.0,0.0,NA,NA,NA,0.649	0.078
20832	"ENSMUSG00000045098"	"Kmt5b"	chr19	+	3782755	3782852	3782219	3782279	3786388	3786627	20832	0,2,1,2,0,0	0,2,1,0,0,1	0,1,1,0,0,1	0,0,0,0,0,1	193	96	1	1.0	NA,0.332,0.332,1.0,NA,0.0	NA,1.0,1.0,NA,NA,0.332	-0.361
