ID	GeneID	geneSymbol	chr	strand	longExonStart_0base	longExonEnd	shortES	shortEE	flankingES	flankingEE	ID	IJC_SAMPLE_1	SJC_SAMPLE_1	IJC_SAMPLE_2	SJC_SAMPLE_2	IncFormLen	SkipFormLen	PValue	FDR	IncLevel1	IncLevel2	IncLevelDifference
5097	"ENSMUSG00000006676"	"Usp19"	chr9	+	108493560	108493863	108493563	108493863	108493349	108493483	5097	4,13,3,4,2,4	0,0,3,0,0,1	5,1,7,9,4,12	2,1,0,4,0,2	99	96	0.0435240524098	0.996700800184	1.0,1.0,0.492,1.0,1.0,0.795	0.708,0.492,1.0,0.686,1.0,0.853	0.091
5098	"ENSMUSG00000006676"	"Usp19"	chr9	+	108495033	108495254	108495039	108495254	108494811	108494927	5098	9,6,3,3,3,0	0,1,3,0,0,1	0,5,1,3,2,6	1,2,0,2,1,1	102	96	0.544132579138	1.0	1.0,0.85,0.485,1.0,1.0,0.0	0.0,0.702,1.0,0.585,0.653,0.85	0.091
5099	"ENSMUSG00000006676"	"Usp19"	chr9	+	108498122	108498241	108498131	108498241	108497895	108498036	5099	7,11,1,10,4,16	0,0,0,0,0,0	9,15,11,17,7,14	0,0,2,1,0,1	105	96	1	1.0	1.0,1.0,1.0,1.0,1.0,1.0	1.0,1.0,0.834,0.94,1.0,0.928	0.05
5100	"ENSMUSG00000030759"	"Far1"	chr7	+	113539272	113539466	113539276	113539466	113525987	113526038	5100	6,3,1,8,9,8	0,0,0,0,0,2	19,15,18,39,13,31	0,0,0,0,0,1	100	96	1	1.0	1.0,1.0,1.0,1.0,1.0,0.793	1.0,1.0,1.0,1.0,1.0,0.967	-0.029
5105	"ENSMUSG00000031862"	"Atp13a1"	chr8	+	69799761	69799937	69799831	69799937	69799320	69799478	5105	5,10,2,13,4,9	0,1,0,1,1,2	5,19,22,12,8,21	3,1,0,0,0,0	166	96	1	1.0	1.0,0.853,1.0,0.883,0.698,0.722	0.491,0.917,1.0,1.0,1.0,1.0	-0.042
5109	"ENSMUSG00000015733"	"Capza2"	chr6	+	17660728	17660827	17660748	17660827	17657172	17657252	5109	0,1,0,0,0,0	17,34,16,14,19,22	0,0,0,1,0,0	14,20,16,25,22,24	116	96	1	1.0	0.0,0.024,0.0,0.0,0.0,0.0	0.0,0.0,0.0,0.032,0.0,0.0	-0.001
5111	"ENSMUSG00000042699"	"Dhx9"	chr1	-	153478865	153478981	153478865	153478978	153481131	153481249	5111	5,9,8,9,5,6	0,1,0,0,1,3	6,4,7,23,5,14	1,0,2,0,3,2	99	96	0.646817108792	1.0	1.0,0.897,1.0,1.0,0.829,0.66	0.853,1.0,0.772,1.0,0.618,0.872	0.045
5112	"ENSMUSG00000001729"	"Akt1"	chr12	-	112662179	112662334	112662179	112662308	112671515	112671654	5112	0,0,0,0,0,1	15,13,9,12,7,5	0,0,0,0,0,0	5,10,6,9,4,14	122	96	1	1.0	0.0,0.0,0.0,0.0,0.0,0.136	0.0,0.0,0.0,0.0,0.0,0.0	0.023
5114	"ENSMUSG00000022761"	"Lztr1"	chr16	+	17519332	17519526	17519386	17519526	17518516	17518574	5114	1,3,0,0,1,1	8,17,9,8,13,8	3,1,1,1,2,1	11,25,25,37,24,38	150	96	1	1.0	0.074,0.101,0.0,0.0,0.047,0.074	0.149,0.025,0.025,0.017,0.051,0.017	0.002
5115	"ENSMUSG00000073423"	"Zfp414"	chr17	+	33629780	33630079	33629796	33630079	33629621	33629698	5115	0,0,0,0,0,0	0,0,0,1,2,0	0,0,0,1,0,3	0,1,0,0,1,1	112	96	1	1.0	NA,NA,NA,0.0,0.0,NA	NA,0.0,NA,1.0,0.0,0.72	-0.43
5117	"ENSMUSG00000040325"	"Dcaf1"	chr9	+	106865012	106865104	106865030	106865104	106864515	106864620	5117	1,0,0,0,0,0	7,6,2,1,3,3	0,0,0,0,0,0	4,5,6,5,4,6	114	96	1	1.0	0.107,0.0,0.0,0.0,0.0,0.0	0.0,0.0,0.0,0.0,0.0,0.0	0.018
5120	"ENSMUSG00000020282"	"Rhbdf1"	chr11	-	32214392	32214602	32214392	32214483	32214909	32215123	5120	7,13,6,8,2,8	0,1,0,0,0,0	3,6,11,6,15,19	1,0,0,0,0,0	215	96	1	1.0	1.0,0.853,1.0,1.0,1.0,1.0	0.573,1.0,1.0,1.0,1.0,1.0	0.047
5121	"ENSMUSG00000040189"	"Ccdc114"	chr7	+	45947981	45948060	45947985	45948060	45947622	45947720	5121	0,1,0,1,0,0	0,1,0,0,0,0	0,0,0,0,0,1	0,0,0,0,1,0	100	96	1	1.0	NA,0.49,NA,1.0,NA,NA	NA,NA,NA,NA,0.0,1.0	0.245
5122	"ENSMUSG00000041238"	"Rbbp8"	chr18	+	11720509	11720657	11720544	11720657	11718832	11718930	5122	0,0,0,0,0,1	3,2,0,0,0,1	0,0,0,0,0,1	0,12,2,2,0,11	131	96	1	1.0	0.0,0.0,NA,NA,NA,0.423	NA,0.0,0.0,0.0,NA,0.062	0.126
5124	"ENSMUSG00000029560"	"Snx8"	chr5	-	140355959	140356155	140355959	140356081	140358056	140358174	5124	0,0,0,0,0,0	11,12,10,9,8,13	1,0,1,1,0,1	7,12,7,15,6,18	170	96	1	1.0	0.0,0.0,0.0,0.0,0.0,0.0	0.075,0.0,0.075,0.036,0.0,0.03	-0.036
5126	"ENSMUSG00000024072"	"Yipf4"	chr17	+	74492326	74492505	74492345	74492505	74489492	74489794	5126	0,0,1,0,0,1	21,17,2,14,6,15	0,0,0,0,0,0	17,17,22,23,18,15	115	96	1	1.0	0.0,0.0,0.294,0.0,0.0,0.053	0.0,0.0,0.0,0.0,0.0,0.0	0.058
5127	"ENSMUSG00000026219"	"Trip12"	chr1	-	84745012	84745185	84745012	84745170	84747177	84747329	5127	16,27,10,17,19,22	6,2,2,2,4,0	14,34,17,17,23,28	0,2,1,2,2,3	111	96	0.0946094685632	1.0	0.698,0.921,0.812,0.88,0.804,1.0	1.0,0.936,0.936,0.88,0.909,0.89	-0.073
5128	"ENSMUSG00000026219"	"Trip12"	chr1	-	84758973	84759127	84758973	84759046	84760762	84760919	5128	19,29,7,12,14,16	0,0,0,2,0,0	12,16,20,19,12,18	1,0,2,0,0,1	177	96	1	1.0	1.0,1.0,1.0,0.765,1.0,1.0	0.867,1.0,0.844,1.0,1.0,0.907	0.025
5130	"ENSMUSG00000049871"	"Nlrc3"	chr16	-	3953427	3953527	3953427	3953511	3953931	3954015	5130	0,0,0,0,0,0	1,0,0,0,0,0	0,1,0,0,1,0	0,0,0,1,0,0	112	96	1	1.0	0.0,NA,NA,NA,NA,NA	NA,1.0,NA,0.0,1.0,NA	-0.667
5131	"ENSMUSG00000031626"	"Sorbs2"	chr8	+	45745716	45745841	45745785	45745841	45745419	45745446	5131	0,0,0,0,0,1	0,0,0,1,0,2	0,0,0,0,0,1	0,1,0,1,1,1	165	96	1	1.0	NA,NA,NA,0.0,NA,0.225	NA,0.0,NA,0.0,0.0,0.368	0.021
5132	"ENSMUSG00000031626"	"Sorbs2"	chr8	+	45823728	45823835	45823758	45823835	45819718	45819768	5132	2,2,2,0,2,4	1,0,0,0,1,0	1,0,0,2,0,2	0,0,1,0,0,0	126	96	1	1.0	0.604,1.0,1.0,NA,0.604,1.0	1.0,NA,0.0,1.0,NA,1.0	0.092
5133	"ENSMUSG00000021585"	"Cast"	chr13	-	74704100	74704205	74704100	74704202	74713645	74713744	5133	5,10,4,8,3,4	1,2,0,1,2,0	3,5,1,6,3,3	0,3,0,2,0,1	99	96	0.664080371634	1.0	0.829,0.829,1.0,0.886,0.593,1.0	1.0,0.618,1.0,0.744,1.0,0.744	0.005
5134	"ENSMUSG00000057982"	"Zfp809"	chr9	+	22236027	22236294	22236201	22236294	22235019	22235146	5134	3,9,0,6,5,4	1,0,1,1,0,4	0,11,5,4,3,4	0,3,2,2,0,1	270	96	1	1.0	0.516,1.0,0.0,0.681,1.0,0.262	NA,0.566,0.471,0.416,1.0,0.587	-0.031
5135	"ENSMUSG00000028357"	"Kif12"	chr4	-	63166406	63166510	63166406	63166507	63166933	63167032	5135	10,15,8,6,5,19	4,12,1,7,5,5	6,11,13,24,9,22	3,11,9,10,11,14	99	96	0.385332501479	1.0	0.708,0.548,0.886,0.454,0.492,0.787	0.66,0.492,0.583,0.699,0.442,0.604	0.066
5136	"ENSMUSG00000061436"	"Hipk2"	chr6	-	38721454	38721597	38721454	38721594	38729920	38730042	5136	4,7,6,8,0,4	1,5,0,1,1,0	5,10,0,3,6,6	0,0,0,2,1,2	99	96	1	1.0	0.795,0.576,1.0,0.886,0.0,1.0	1.0,1.0,NA,0.593,0.853,0.744	-0.128
5137	"ENSMUSG00000061436"	"Hipk2"	chr6	-	38730868	38731076	38730868	38730995	38737357	38737520	5137	2,12,7,1,7,18	0,2,0,0,2,0	1,10,8,11,9,16	0,1,3,3,1,14	177	96	5.62626126477e-06	0.00128841382963	1.0,0.765,1.0,1.0,0.655,1.0	1.0,0.844,0.591,0.665,0.83,0.383	0.184
5138	"ENSMUSG00000064289"	"Tank"	chr2	+	61626902	61627014	61626905	61627014	61613650	61613798	5138	1,1,0,0,0,0	2,3,2,1,2,0	0,0,0,1,0,1	0,4,0,4,1,2	99	96	1	1.0	0.327,0.244,0.0,0.0,0.0,NA	NA,0.0,NA,0.195,0.0,0.327	-0.016
5141	"ENSMUSG00000023051"	"Tarbp2"	chr15	+	102521120	102521213	102521137	102521213	102520474	102520577	5141	5,7,2,2,0,2	0,0,0,0,0,0	3,4,1,6,0,4	1,0,0,0,0,0	113	96	1	1.0	1.0,1.0,1.0,1.0,NA,1.0	0.718,1.0,1.0,1.0,NA,1.0	0.056
5142	"ENSMUSG00000024070"	"Prkd3"	chr17	-	78962526	78962579	78962526	78962576	78966174	78966451	5142	2,4,1,6,1,1	0,2,0,0,0,0	4,4,4,7,3,2	0,0,2,0,0,0	99	96	1	1.0	1.0,0.66,1.0,1.0,1.0,1.0	1.0,1.0,0.66,1.0,1.0,1.0	0.0
5143	"ENSMUSG00000042625"	"Safb2"	chr17	-	56566878	56567018	56566878	56567015	56567532	56567624	5143	1,0,0,0,2,0	10,16,6,9,12,15	0,0,0,3,0,0	4,10,12,12,9,12	99	96	1	1.0	0.088,0.0,0.0,0.0,0.139,0.0	0.0,0.0,0.0,0.195,0.0,0.0	0.005
5144	"ENSMUSG00000074794"	"Arrdc3"	chr13	+	80891449	80891642	80891487	80891642	80891061	80891224	5144	4,1,0,0,0,4	2,21,10,13,11,19	1,2,0,3,2,0	18,17,9,17,7,10	134	96	0.505764721403	1.0	0.589,0.033,0.0,0.0,0.0,0.131	0.038,0.078,0.0,0.112,0.17,0.0	0.059
5149	"ENSMUSG00000002944"	"Cd36"	chr5	-	17828774	17828984	17828774	17828981	17829455	17829549	5149	41,42,18,41,26,34	6,14,2,7,8,8	126,177,119,131,132,160	45,34,22,36,42,39	99	96	0.236101890841	1.0	0.869,0.744,0.897,0.85,0.759,0.805	0.731,0.835,0.84,0.779,0.753,0.799	0.031
5152	"ENSMUSG00000031065"	"Cdk16"	chrX	+	20693906	20694171	20694037	20694171	20693323	20693531	5152	0,0,0,0,0,0	12,25,5,20,3,6	0,0,1,0,2,1	15,9,7,18,11,19	227	96	1	1.0	0.0,0.0,0.0,0.0,0.0,0.0	0.0,0.0,0.057,0.0,0.071,0.022	-0.025
5153	"ENSMUSG00000031065"	"Cdk16"	chrX	+	20696730	20696964	20696921	20696964	20696547	20696645	5153	19,28,11,14,17,23	0,0,0,0,0,0	19,28,24,30,25,34	0,1,0,0,0,0	287	96	1	1.0	1.0,1.0,1.0,1.0,1.0,1.0	1.0,0.904,1.0,1.0,1.0,1.0	0.016
5154	"ENSMUSG00000032609"	"Klhdc8b"	chr9	-	108454792	108454911	108454792	108454873	108455393	108455575	5154	0,0,0,0,0,1	0,0,0,0,1,0	0,1,0,1,1,1	0,0,0,0,0,0	134	96	1	1.0	NA,NA,NA,NA,0.0,1.0	NA,1.0,NA,1.0,1.0,1.0	-0.5
5158	"ENSMUSG00000029416"	"Slc15a4"	chr5	-	127603780	127603851	127603780	127603798	127604110	127604188	5158	0,1,0,1,0,0	0,0,0,0,0,0	3,1,0,3,2,1	0,0,0,0,0,1	149	96	1	1.0	NA,1.0,NA,1.0,NA,NA	1.0,1.0,NA,1.0,1.0,0.392	0.122
5159	"ENSMUSG00000029416"	"Slc15a4"	chr5	-	127604537	127604706	127604537	127604648	127608771	127609061	5159	3,1,0,2,3,4	0,3,0,1,0,0	5,4,5,4,6,2	1,0,0,1,0,0	154	96	1	1.0	1.0,0.172,NA,0.555,1.0,1.0	0.757,1.0,1.0,0.714,1.0,1.0	-0.166
5161	"ENSMUSG00000074063"	"Osgin1"	chr8	+	119444956	119446256	119444958	119446256	119443191	119443283	5161	9,6,3,1,2,3	0,0,0,0,0,0	26,15,5,16,6,16	1,0,2,0,0,1	98	96	1	1.0	1.0,1.0,1.0,1.0,1.0,1.0	0.962,1.0,0.71,1.0,1.0,0.94	0.065
5162	"ENSMUSG00000037190"	"Cyb561d2"	chr9	-	107541002	107541069	107541002	107541040	107541496	107541650	5162	0,1,0,1,0,0	9,2,2,2,0,8	2,0,0,0,0,0	4,3,7,11,6,11	125	96	1	1.0	0.0,0.277,0.0,0.277,NA,0.0	0.277,0.0,0.0,0.0,0.0,0.0	0.065
5165	"ENSMUSG00000033763"	"Mtss1l"	chr8	+	110731961	110732178	110732057	110732178	110730022	110730120	5165	0,1,0,0,0,0	1,3,0,0,0,0	0,0,0,0,0,1	0,1,0,0,0,0	192	96	1	1.0	0.0,0.143,NA,NA,NA,NA	NA,0.0,NA,NA,NA,1.0	-0.428
5166	"ENSMUSG00000033763"	"Mtss1l"	chr8	+	110737142	110737220	110737145	110737220	110731961	110732178	5166	1,1,0,0,0,0	0,0,0,2,0,3	0,0,1,0,0,0	0,1,0,1,0,0	99	96	1	1.0	1.0,1.0,NA,0.0,NA,0.0	NA,0.0,1.0,0.0,NA,NA	0.167
5168	"ENSMUSG00000014778"	"Fhod1"	chr8	-	105337317	105337481	105337317	105337429	105337674	105337769	5168	1,0,0,0,0,0	1,0,0,1,0,0	0,0,0,0,0,0	1,0,2,1,2,0	148	96	1	1.0	0.393,NA,NA,0.0,NA,NA	0.0,NA,0.0,0.0,0.0,NA	0.197
5169	"ENSMUSG00000032518"	"Rpsa"	chr9	+	120130044	120130363	120130117	120130363	120129157	120129276	5169	1,0,0,0,0,0	107,155,65,75,69,97	0,0,0,1,0,0	55,92,76,106,98,137	169	96	1	1.0	0.005,0.0,0.0,0.0,0.0,0.0	0.0,0.0,0.0,0.005,0.0,0.0	0.0
5174	"ENSMUSG00000056153"	"Socs6"	chr18	-	88886991	88887065	88886991	88887052	88887208	88887333	5174	0,0,0,0,0,0	0,2,0,0,0,0	0,0,0,1,0,0	0,0,0,0,0,0	109	96	1	1.0	NA,0.0,NA,NA,NA,NA	NA,NA,NA,1.0,NA,NA	-1.0
5178	"ENSMUSG00000030204"	"Ddx47"	chr6	+	135015781	135015940	135015821	135015940	135015575	135015647	5178	0,0,0,0,0,0	9,15,3,8,2,7	0,0,1,0,0,0	4,9,5,12,9,4	136	96	1	1.0	0.0,0.0,0.0,0.0,0.0,0.0	0.0,0.0,0.124,0.0,0.0,0.0	-0.021
5179	"ENSMUSG00000031826"	"Usp10"	chr8	+	119941109	119942138	119941112	119942138	119936530	119936588	5179	4,4,1,3,5,8	3,3,0,3,0,4	4,9,8,13,10,0	2,1,3,5,3,5	99	96	0.807009125905	1.0	0.564,0.564,1.0,0.492,1.0,0.66	0.66,0.897,0.721,0.716,0.764,0.0	0.087
5180	"ENSMUSG00000022580"	"Rhpn1"	chr15	+	75710987	75711181	75710997	75711181	75710665	75710832	5180	1,1,4,4,0,1	0,1,0,0,0,0	3,0,4,7,5,3	0,0,0,0,0,0	106	96	1	1.0	1.0,0.475,1.0,1.0,NA,1.0	1.0,NA,1.0,1.0,1.0,1.0	-0.105
5182	"ENSMUSG00000028809"	"Srrm1"	chr4	-	135323913	135324109	135323913	135324061	135324818	135325280	5182	10,24,8,16,0,15	0,0,0,0,0,0	11,26,13,17,20,27	0,0,0,0,1,0	144	96	1	1.0	1.0,1.0,1.0,1.0,NA,1.0	1.0,1.0,1.0,1.0,0.93,1.0	0.012
5184	"ENSMUSG00000028809"	"Srrm1"	chr4	-	135340502	135340622	135340502	135340604	135340846	135341035	5184	6,17,10,5,4,5	0,0,0,0,0,0	6,9,15,19,7,18	0,0,0,0,1,0	114	96	1	1.0	1.0,1.0,1.0,1.0,1.0,1.0	1.0,1.0,1.0,1.0,0.855,1.0	0.024
5185	"ENSMUSG00000028809"	"Srrm1"	chr4	-	135340502	135340622	135340502	135340607	135340846	135341035	5185	6,17,10,5,4,5	0,0,0,0,0,0	6,9,15,16,7,18	0,0,2,0,2,0	111	96	1	1.0	1.0,1.0,1.0,1.0,1.0,1.0	1.0,1.0,0.866,1.0,0.752,1.0	0.064
5186	"ENSMUSG00000075702"	"Selenom"	chr11	+	3516485	3516920	3516841	3516920	3516260	3516296	5186	26,27,12,14,6,24	0,0,0,0,1,0	8,27,11,13,9,16	0,0,0,0,0,0	452	96	1	1.0	1.0,1.0,1.0,1.0,0.56,1.0	1.0,1.0,1.0,1.0,1.0,1.0	-0.073
5197	"ENSMUSG00000039048"	"Foxred1"	chr9	-	35207891	35207986	35207891	35207982	35209037	35209156	5197	6,5,4,5,0,5	0,1,0,0,0,0	3,4,4,15,8,12	0,0,0,0,0,0	100	96	1	1.0	1.0,0.828,1.0,1.0,NA,1.0	1.0,1.0,1.0,1.0,1.0,1.0	-0.034
5199	"ENSMUSG00000000127"	"Fer"	chr17	+	63981479	63981686	63981482	63981686	63973064	63973157	5199	0,2,2,0,0,1	1,1,0,0,0,0	0,0,0,0,0,1	1,0,1,1,1,0	99	96	1	1.0	0.0,0.66,1.0,NA,NA,1.0	0.0,NA,0.0,0.0,0.0,1.0	0.465
5205	"ENSMUSG00000006469"	"Slc34a3"	chr2	-	25232967	25233078	25232967	25233054	25233302	25233429	5205	0,0,0,0,0,1	1,7,0,0,2,5	0,2,0,0,0,0	4,3,2,5,4,8	120	96	1	1.0	0.0,0.0,NA,NA,0.0,0.138	0.0,0.348,0.0,0.0,0.0,0.0	-0.023
5206	"ENSMUSG00000006469"	"Slc34a3"	chr2	-	25233302	25233426	25233302	25233360	25233560	25233705	5206	4,12,1,5,9,11	0,2,0,0,0,0	9,6,10,5,7,10	0,0,1,0,0,0	162	96	1	1.0	1.0,0.78,1.0,1.0,1.0,1.0	1.0,1.0,0.856,1.0,1.0,1.0	-0.013
5207	"ENSMUSG00000006469"	"Slc34a3"	chr2	-	25233302	25233429	25233302	25233360	25233560	25233705	5207	4,6,0,0,4,3	0,2,0,0,0,0	5,2,3,5,3,4	0,0,1,0,0,0	165	96	1	1.0	1.0,0.636,NA,NA,1.0,1.0	1.0,1.0,0.636,1.0,1.0,1.0	-0.03
5208	"ENSMUSG00000006469"	"Slc34a3"	chr2	-	25233302	25233429	25233302	25233426	25233560	25233705	5208	0,1,0,0,0,0	0,7,1,5,5,8	0,0,0,2,0,0	4,4,7,2,4,6	99	96	1	1.0	NA,0.122,0.0,0.0,0.0,0.0	0.0,0.0,0.0,0.492,0.0,0.0	-0.058
5210	"ENSMUSG00000024044"	"Epb41l3"	chr17	+	69262125	69262346	69262179	69262346	69259012	69259188	5210	3,3,1,1,8,8	0,0,0,0,2,5	1,3,1,9,3,8	0,2,2,0,1,1	150	96	0.708219557957	1.0	1.0,1.0,1.0,1.0,0.719,0.506	1.0,0.49,0.242,1.0,0.658,0.837	0.166
5212	"ENSMUSG00000029428"	"Stx2"	chr5	-	128996361	128996461	128996361	128996457	128999509	128999587	5212	4,6,2,0,1,2	0,0,0,0,0,0	2,3,0,3,2,0	0,2,0,0,0,0	100	96	1	1.0	1.0,1.0,1.0,NA,1.0,1.0	1.0,0.59,NA,1.0,1.0,NA	0.103
5213	"ENSMUSG00000033852"	"Gm28042"	chr2	+	120034477	120034670	120034573	120034670	120032113	120032465	5213	1,0,0,0,1,0	0,0,0,0,1,0	1,0,0,0,0,1	0,0,0,0,0,0	192	96	1	1.0	1.0,NA,NA,NA,0.333,NA	1.0,NA,NA,NA,NA,1.0	-0.334
5215	"ENSMUSG00000031791"	"Tmem38a"	chr8	+	72581184	72581272	72581219	72581272	72579562	72579719	5215	2,4,0,1,1,1	0,0,0,0,0,0	2,2,0,0,0,1	0,0,0,0,0,1	131	96	1	1.0	1.0,1.0,NA,1.0,1.0,1.0	1.0,1.0,NA,NA,NA,0.423	0.192
5218	"ENSMUSG00000036371"	"Serbp1"	chr6	+	67272138	67272228	67272156	67272228	67271886	67272027	5218	23,58,15,24,22,35	16,39,7,21,12,15	25,23,25,31,29,26	10,17,7,19,8,15	114	96	0.218429139512	1.0	0.548,0.556,0.643,0.49,0.607,0.663	0.678,0.533,0.75,0.579,0.753,0.593	-0.063
5219	"ENSMUSG00000036371"	"Serbp1"	chr6	+	67272818	67272938	67272863	67272938	67272138	67272228	5219	19,22,7,15,15,13	34,53,30,33,16,35	13,18,12,21,20,18	15,29,19,33,22,42	141	96	0.10496630668	1.0	0.276,0.22,0.137,0.236,0.39,0.202	0.371,0.297,0.301,0.302,0.382,0.226	-0.07
5223	"ENSMUSG00000034023"	"Fancd2"	chr6	+	113560052	113560195	113560085	113560195	113556262	113556373	5223	0,0,0,0,0,0	0,0,0,0,1,0	0,0,0,0,0,1	0,0,0,0,0,0	129	96	1	1.0	NA,NA,NA,NA,0.0,NA	NA,NA,NA,NA,NA,1.0	-1.0
5225	"ENSMUSG00000032212"	"Sltm"	chr9	+	70573456	70573925	70573510	70573925	70572148	70572176	5225	2,9,4,1,1,2	0,0,1,1,0,1	3,8,3,5,2,3	1,0,0,0,0,0	150	96	1	1.0	1.0,1.0,0.719,0.39,1.0,0.561	0.658,1.0,1.0,1.0,1.0,1.0	-0.165
5226	"ENSMUSG00000032604"	"Qars"	chr9	+	108512430	108512582	108512482	108512582	108511531	108511618	5226	1,0,0,0,0,0	18,22,15,20,13,19	0,1,0,0,0,0	9,16,16,22,18,18	148	96	1	1.0	0.035,0.0,0.0,0.0,0.0,0.0	0.0,0.039,0.0,0.0,0.0,0.0	-0.001
5234	"ENSMUSG00000028608"	"Czib"	chr4	+	107891954	107892036	107891959	107892036	107891464	107891521	5234	2,6,1,5,6,5	0,0,0,0,0,1	4,7,6,12,9,7	0,0,0,0,0,0	101	96	1	1.0	1.0,1.0,1.0,1.0,1.0,0.826	1.0,1.0,1.0,1.0,1.0,1.0	-0.029
5235	"ENSMUSG00000057541"	"Pus7"	chr5	-	23748755	23748922	23748755	23748843	23749804	23749866	5235	0,0,0,0,0,1	1,0,0,0,2,0	0,1,0,0,0,0	1,1,0,1,0,0	175	96	1	1.0	0.0,NA,NA,NA,0.0,1.0	0.0,0.354,NA,0.0,NA,NA	0.215
5240	"ENSMUSG00000062647"	"Rpl7a"	chr2	+	26912292	26912445	26912365	26912445	26912018	26912159	5240	0,0,1,0,0,0	0,0,0,0,5,0	0,0,1,0,0,0	0,0,0,0,0,0	169	96	1	1.0	NA,NA,1.0,NA,0.0,NA	NA,NA,1.0,NA,NA,NA	-0.5
5241	"ENSMUSG00000055897"	"Ppp4r1l-ps"	chr2	-	173592116	173592333	173592116	173592221	173592801	173593014	5241	0,1,1,1,0,0	0,1,0,1,1,0	0,0,0,0,2,1	0,0,0,0,0,1	208	96	1	1.0	NA,0.316,1.0,0.316,0.0,NA	NA,NA,NA,NA,1.0,0.316	-0.25
5242	"ENSMUSG00000055897"	"Ppp4r1l-ps"	chr2	-	173615482	173616423	173615482	173615576	173659322	173659367	5242	1,2,3,2,1,2	0,0,0,2,1,0	0,5,0,3,1,0	0,1,0,0,0,0	943	96	1	1.0	1.0,1.0,1.0,0.092,0.092,1.0	NA,0.337,NA,1.0,1.0,NA	-0.082
5252	"ENSMUSG00000063511"	"Snrnp70"	chr7	-	45380716	45383184	45380716	45380818	45383803	45383885	5252	340,447,180,240,240,339	8,10,8,9,7,8	214,348,254,310,335,457	5,7,7,15,1,10	2462	96	0.386584417145	1.0	0.624,0.635,0.467,0.51,0.572,0.623	0.625,0.66,0.586,0.446,0.929,0.641	-0.076
5254	"ENSMUSG00000000805"	"Car4"	chr11	+	84964712	84964876	84964727	84964876	84964534	84964601	5254	35,42,18,38,20,54	0,0,0,0,0,0	70,114,90,114,111,122	0,2,0,1,0,0	111	96	1	1.0	1.0,1.0,1.0,1.0,1.0,1.0	1.0,0.98,1.0,0.99,1.0,1.0	0.005
5255	"ENSMUSG00000004865"	"Srpk1"	chr17	-	28599470	28600456	28599470	28599869	28600868	28600894	5255	13,34,10,23,22,31	0,0,0,2,0,0	18,31,36,38,40,35	0,0,0,0,0,0	683	96	1	1.0	1.0,1.0,1.0,0.618,1.0,1.0	1.0,1.0,1.0,1.0,1.0,1.0	-0.064
5261	"ENSMUSG00000020056"	"Washc3"	chr10	+	88219249	88219360	88219252	88219360	88215966	88216074	5261	7,5,7,8,6,6	1,2,0,1,0,1	1,13,9,13,4,8	2,1,1,1,3,7	99	96	0.000867355804441	0.0699686176578	0.872,0.708,1.0,0.886,1.0,0.853	0.327,0.927,0.897,0.927,0.564,0.526	0.192
5262	"ENSMUSG00000064120"	"Mocs1"	chr17	+	49454029	49455435	49455256	49455435	49452794	49452842	5262	68,85,68,86,61,76	0,0,0,0,0,0	48,73,55,91,74,116	0,0,0,0,1,0	1323	96	1	1.0	1.0,1.0,1.0,1.0,1.0,1.0	1.0,1.0,1.0,1.0,0.843,1.0	0.026
5263	"ENSMUSG00000032478"	"Nme6"	chr9	+	109835269	109835414	109835317	109835414	109833195	109833295	5263	0,2,0,0,0,0	1,3,2,3,0,1	0,1,0,0,0,0	3,2,1,3,1,1	144	96	1	1.0	0.0,0.308,0.0,0.0,NA,0.0	0.0,0.25,0.0,0.0,0.0,0.0	0.02
5266	"ENSMUSG00000038611"	"Phrf1"	chr7	+	141261212	141261542	141261287	141261542	141260959	141261114	5266	6,5,5,3,6,5	0,0,1,0,0,0	2,8,5,6,8,8	1,1,0,2,0,0	171	96	1	1.0	1.0,1.0,0.737,1.0,1.0,1.0	0.529,0.818,1.0,0.627,1.0,1.0	0.127
5268	"ENSMUSG00000030731"	"Syt3"	chr7	+	44385928	44386121	44385955	44386121	44384805	44384949	5268	0,0,0,0,0,0	0,0,0,1,0,1	0,0,0,0,0,1	0,0,0,0,1,0	123	96	1	1.0	NA,NA,NA,0.0,NA,0.0	NA,NA,NA,NA,0.0,1.0	-0.5
5269	"ENSMUSG00000035133"	"Arhgap5"	chr12	+	52542488	52542636	52542491	52542636	52504341	52504387	5269	0,1,2,4,0,2	0,0,0,2,0,0	0,0,2,3,0,0	0,0,0,3,3,0	99	96	1	1.0	NA,1.0,1.0,0.66,NA,1.0	NA,NA,1.0,0.492,0.0,NA	0.418
5270	"ENSMUSG00000035133"	"Arhgap5"	chr12	+	52542488	52542636	52542491	52542636	52516106	52519967	5270	25,21,15,16,10,13	3,0,2,1,0,0	9,15,10,26,11,17	1,3,0,0,0,0	99	96	0.834250637471	1.0	0.89,1.0,0.879,0.939,1.0,1.0	0.897,0.829,1.0,1.0,1.0,1.0	-0.003
5271	"ENSMUSG00000001870"	"Ltbp1"	chr17	+	75276395	75276623	75276554	75276623	75273866	75274034	5271	1,1,1,0,1,0	1,0,0,0,0,0	0,1,1,1,2,1	0,0,0,1,0,1	255	96	1	1.0	0.274,1.0,1.0,NA,1.0,NA	NA,1.0,1.0,0.274,1.0,0.274	0.109
