ID	GeneID	geneSymbol	chr	strand	1stExonStart_0base	1stExonEnd	2ndExonStart_0base	2ndExonEnd	upstreamES	upstreamEE	downstreamES	downstreamEE	ID	IJC_SAMPLE_1	SJC_SAMPLE_1	IJC_SAMPLE_2	SJC_SAMPLE_2	IncFormLen	SkipFormLen	PValue	FDR	IncLevel1	IncLevel2	IncLevelDifference
1237	"ENSMUSG00000025925"	"Terf1"	chr1	+	15815885	15815972	15818933	15819083	15813040	15813162	15819650	15819763	1237	1,0,2,1,3,0	3,6,1,1,0,4	3,2,3,1,4,0	3,3,5,6,4,8	183	246	0.698669009533	1.0	0.309,0.0,0.729,0.573,1.0,0.0	0.573,0.473,0.446,0.183,0.573,0.0	0.06
1238	"ENSMUSG00000074071"	"Fam169b"	chr7	+	68321819	68321905	68329221	68329399	68304551	68304651	68350233	68350416	1238	0,0,0,2,0,1	6,3,0,4,3,1	3,2,0,1,2,0	4,3,7,10,1,2	182	274	1	1.0	0.0,0.0,NA,0.429,0.0,0.601	0.53,0.501,0.0,0.131,0.751,0.0	-0.113
1239	"ENSMUSG00000025979"	"Mob4"	chr1	+	55136676	55136739	55145123	55145224	55131230	55131359	55148318	55148361	1239	8,0,2,2,4,0	10,12,7,2,10,10	1,2,4,0,6,1	11,14,12,11,5,25	159	197	0.452983029773	1.0	0.498,0.0,0.261,0.553,0.331,0.0	0.101,0.15,0.292,0.0,0.598,0.047	0.076
1240	"ENSMUSG00000029086"	"Prom1"	chr5	-	44000776	44000845	44001269	44001293	43995074	43995114	44001785	44001901	1240	8,13,5,11,4,16	12,30,4,7,7,14	0,0,1,2,0,0	0,0,2,0,0,1	120	165	1	1.0	0.478,0.373,0.632,0.684,0.44,0.611	NA,NA,0.407,1.0,NA,0.0	0.067
1242	"ENSMUSG00000049676"	"Catsperg1"	chr7	-	29200116	29200254	29202263	29202435	29198348	29198408	29206804	29206949	1242	0,0,0,0,0,0	0,0,0,0,1,0	0,0,0,1,0,0	0,0,0,0,0,0	268	234	1	1.0	NA,NA,NA,NA,0.0,NA	NA,NA,NA,1.0,NA,NA	-1.0
1243	"ENSMUSG00000031105"	"Slc25a14"	chrX	+	48623961	48624197	48625595	48625640	48623577	48623828	48629251	48629345	1243	0,1,0,0,0,0	0,0,0,0,0,0	0,1,0,0,0,0	0,0,0,1,0,0	332	141	1	1.0	NA,1.0,NA,NA,NA,NA	NA,1.0,NA,0.0,NA,NA	0.5
1244	"ENSMUSG00000031105"	"Slc25a14"	chrX	+	48623961	48624206	48625595	48625640	48623577	48623828	48629251	48629345	1244	0,1,0,0,0,0	0,0,0,0,0,0	0,1,0,0,0,0	0,0,0,1,0,0	341	141	1	1.0	NA,1.0,NA,NA,NA,NA	NA,1.0,NA,0.0,NA,NA	0.5
1245	"ENSMUSG00000028573"	"Fggy"	chr4	+	95600964	95601116	95623480	95623569	95585243	95585447	95696959	95697075	1245	5,3,4,2,4,5	11,21,3,8,7,15	3,3,6,6,3,1	12,12,8,13,8,8	248	185	0.928185369617	1.0	0.253,0.096,0.499,0.157,0.299,0.199	0.157,0.157,0.359,0.256,0.219,0.085	0.045
1246	"ENSMUSG00000028573"	"Fggy"	chr4	+	95738788	95738917	95769425	95769529	95696959	95697075	95800556	95800664	1246	34,44,16,16,16,27	19,27,12,13,14,26	14,17,14,19,12,21	6,20,13,30,17,13	225	200	0.224717768588	0.882120865532	0.614,0.592,0.542,0.522,0.504,0.48	0.675,0.43,0.489,0.36,0.386,0.589	0.054
1247	"ENSMUSG00000028573"	"Fggy"	chr4	+	95769425	95769529	95800556	95800664	95738788	95738917	95812107	95812169	1247	23,31,2,16,16,17	20,43,9,14,16,32	7,10,20,13,5,13	14,26,11,24,18,14	200	204	0.478980735261	1.0	0.54,0.424,0.185,0.538,0.505,0.351	0.338,0.282,0.65,0.356,0.221,0.486	0.035
1248	"ENSMUSG00000028573"	"Fggy"	chr4	+	95769425	95769529	95800556	95800664	95738788	95738917	95837584	95837659	1248	21,31,1,16,16,17	5,8,1,0,9,8	7,10,20,15,5,13	4,8,2,4,4,3	200	204	0.571303552181	1.0	0.811,0.798,0.505,1.0,0.645,0.684	0.641,0.56,0.911,0.793,0.56,0.815	0.027
1249	"ENSMUSG00000028573"	"Fggy"	chr4	+	95844072	95844193	95849581	95849676	95837584	95837659	95922924	95922986	1249	36,39,20,15,23,35	19,28,14,16,21,35	16,27,23,33,19,18	16,20,15,31,14,17	217	191	0.81279578639	1.0	0.625,0.551,0.557,0.452,0.491,0.468	0.468,0.543,0.574,0.484,0.544,0.482	0.008
1250	"ENSMUSG00000029127"	"Zbtb49"	chr5	-	38205888	38205962	38213307	38214383	38203744	38203827	38216446	38216613	1250	4,6,4,1,1,4	0,0,2,2,0,0	5,4,5,9,5,17	0,0,0,0,1,1	1172	170	0.179267097066	0.814208194556	1.0,1.0,0.225,0.068,1.0,1.0	1.0,1.0,1.0,1.0,0.42,0.711	-0.14
1251	"ENSMUSG00000029127"	"Zbtb49"	chr5	-	38210617	38210664	38213307	38214064	38205888	38205962	38216446	38216613	1251	1,1,3,0,1,4	0,0,0,0,0,0	1,1,2,6,5,12	0,0,0,0,0,1	853	143	1	1.0	1.0,1.0,1.0,NA,1.0,1.0	1.0,1.0,1.0,1.0,1.0,0.668	0.055
1252	"ENSMUSG00000029127"	"Zbtb49"	chr5	-	38210617	38210664	38213307	38214383	38205888	38205962	38216446	38216613	1252	4,6,4,1,1,5	0,0,0,0,0,0	5,4,5,9,5,17	0,0,0,0,0,1	1172	143	1	1.0	1.0,1.0,1.0,1.0,1.0,1.0	1.0,1.0,1.0,1.0,1.0,0.675	0.054
1253	"ENSMUSG00000020409"	"Slu7"	chr11	+	43435053	43435211	43436353	43436432	43433743	43433819	43437344	43437530	1253	0,1,0,0,0,0	5,4,4,4,3,5	0,0,0,0,0,0	5,1,1,8,2,2	254	175	1	1.0	0.0,0.147,0.0,0.0,0.0,0.0	0.0,0.0,0.0,0.0,0.0,0.0	0.024
1254	"ENSMUSG00000055320"	"Tead1"	chr7	+	112841887	112841950	112842039	112842102	112839415	112839480	112856052	112856064	1254	0,1,0,0,0,0	1,2,0,1,0,0	0,0,0,0,0,0	0,1,5,4,2,1	159	159	1	1.0	0.0,0.333,NA,0.0,NA,NA	NA,0.0,0.0,0.0,0.0,0.0	0.111
1258	"ENSMUSG00000062031"	"Pgghg"	chr7	+	140945625	140945762	140945955	140946013	140945454	140945527	140946106	140946202	1258	9,11,4,0,3,3	0,6,0,5,1,0	7,3,7,9,8,2	2,1,2,3,2,5	233	154	0.21163464644	0.85208359833	1.0,0.548,1.0,0.0,0.665,1.0	0.698,0.665,0.698,0.665,0.726,0.209	0.092
1259	"ENSMUSG00000038764"	"Ptpn3"	chr4	-	57262428	57262507	57264865	57264908	57257974	57258019	57264982	57265090	1259	1,3,0,1,1,5	3,2,3,6,1,0	0,0,0,2,2,1	6,3,2,0,0,3	139	175	0.0447077405336	0.429380591375	0.296,0.654,0.0,0.173,0.557,1.0	0.0,0.0,0.0,1.0,1.0,0.296	0.064
1261	"ENSMUSG00000028577"	"Plaa"	chr4	-	94575165	94575234	94578386	94578455	94573860	94574083	94582480	94582700	1261	3,4,8,0,4,3	7,9,4,4,6,11	7,14,15,8,12,10	2,15,8,27,13,16	165	165	0.123857284971	0.663932655484	0.3,0.308,0.667,0.0,0.4,0.214	0.778,0.483,0.652,0.229,0.48,0.385	-0.186
1262	"ENSMUSG00000006344"	"Ggt5"	chr10	+	75604311	75604584	75604642	75604800	75603966	75604162	75605255	75605402	1262	1,0,0,0,0,0	2,9,1,2,3,2	0,0,0,0,0,0	3,0,2,1,0,3	369	254	1	1.0	0.256,0.0,0.0,0.0,0.0,0.0	0.0,NA,0.0,0.0,NA,0.0	0.043
1264	"ENSMUSG00000062991"	"Nrg1"	chr8	-	31837669	31837728	31838260	31838328	31826252	31826355	31849309	31849439	1264	1,0,1,0,1,0	0,1,1,0,0,1	1,0,1,2,3,1	0,1,1,5,0,1	164	155	1	1.0	1.0,0.0,0.486,NA,1.0,0.0	1.0,0.0,0.486,0.274,1.0,0.486	-0.044
1265	"ENSMUSG00000000275"	"Trim25"	chr11	+	89015166	89015190	89015532	89015631	89013475	89013538	89015718	89015817	1265	0,3,0,1,0,1	5,9,5,3,4,10	0,0,3,3,4,3	6,8,7,7,4,11	120	195	0.000386201156673	0.0161853393842	0.0,0.351,0.0,0.351,0.0,0.14	0.0,0.0,0.411,0.411,0.619,0.307	-0.151
1266	"ENSMUSG00000046138"	"9930021J03Rik"	chr19	-	29723389	29723505	29735115	29735205	29720585	29720773	29743532	29743612	1266	1,3,2,0,1,2	2,2,1,2,4,3	1,1,2,1,3,3	2,2,0,1,5,3	186	212	0.405538156144	1.0	0.363,0.631,0.695,0.0,0.222,0.432	0.363,0.363,1.0,0.533,0.406,0.533	-0.143
1267	"ENSMUSG00000046138"	"9930021J03Rik"	chr19	-	29729831	29729959	29735115	29735205	29723389	29723505	29743532	29743612	1267	1,6,2,0,1,1	0,0,0,0,0,1	1,2,3,1,3,8	0,3,0,1,0,0	186	224	1	1.0	1.0,1.0,1.0,NA,1.0,0.546	1.0,0.445,1.0,0.546,1.0,1.0	0.077
1269	"ENSMUSG00000025348"	"Itga7"	chr10	+	128941444	128941576	128941821	128941941	128940681	128940937	128942807	128943015	1269	0,1,0,1,0,1	0,4,6,3,0,0	0,0,0,0,0,0	3,8,1,5,2,3	228	216	1	1.0	NA,0.191,0.0,0.24,NA,1.0	0.0,0.0,0.0,0.0,0.0,0.0	0.358
1270	"ENSMUSG00000031885"	"Cbfb"	chr8	+	105178592	105178709	105194474	105194591	105171305	105171392	105202451	105202547	1270	0,1,0,1,0,1	5,6,0,2,4,1	4,5,2,7,1,6	6,3,4,10,7,3	213	213	1	1.0	0.0,0.143,NA,0.333,0.0,0.5	0.4,0.625,0.333,0.412,0.125,0.667	-0.232
1271	"ENSMUSG00000031885"	"Cbfb"	chr8	+	105194474	105194591	105202451	105202578	105178592	105178709	105215903	105217981	1271	3,8,2,5,1,8	3,6,1,5,0,4	6,6,5,10,5,6	2,5,1,3,2,1	213	223	0.141891691295	0.730861113821	0.511,0.583,0.677,0.511,1.0,0.677	0.759,0.557,0.84,0.777,0.724,0.863	-0.093
1275	"ENSMUSG00000032758"	"Kap"	chr6	-	133851728	133851791	133851917	133852094	133849850	133850105	133853550	133853762	1275	11398,15190,2920,4051,6419,8603	5580,7439,1359,1829,2778,3790	26889,36254,24546,34244,26160,33950	13241,17729,11944,15848,15188,19669	273	159	0.0703395431709	0.501858624692	0.543,0.543,0.556,0.563,0.574,0.569	0.542,0.544,0.545,0.557,0.501,0.501	0.026
1276	"ENSMUSG00000032758"	"Kap"	chr6	-	133851728	133851791	133851917	133852043	133849953	133850105	133853550	133853673	1276	2246,2680,551,635,1170,1393	5580,7439,1359,1829,2778,3790	3367,3214,3172,3874,5316,6310	13241,17729,11944,15848,15188,19669	222	159	6.20395068651e-10	2.86002126648e-07	0.224,0.205,0.225,0.199,0.232,0.208	0.154,0.115,0.16,0.149,0.2,0.187	0.055
1277	"ENSMUSG00000030759"	"Far1"	chr7	+	113553641	113553813	113554116	113554288	113551934	113552002	113561375	113561505	1277	15,20,7,12,5,12	13,16,9,16,10,22	26,34,45,48,43,53	50,53,50,52,32,43	268	268	0.698947953453	1.0	0.536,0.556,0.438,0.429,0.333,0.353	0.342,0.391,0.474,0.48,0.573,0.552	-0.028
1278	"ENSMUSG00000117679"	"Apbb3"	chr18	-	36675280	36675396	36675396	36675524	36674949	36675141	36675662	36675746	1278	1,4,0,1,0,0	6,9,3,5,4,6	0,0,0,1,0,4	5,10,5,8,5,2	224	212	0.575237125257	1.0	0.136,0.296,0.0,0.159,0.0,0.0	0.0,0.0,0.0,0.106,0.0,0.654	-0.028
1279	"ENSMUSG00000028013"	"Ppa2"	chr3	+	133326647	133326701	133330392	133330512	133322571	133322616	133339262	133339349	1279	12,31,12,18,20,16	39,74,26,37,26,37	16,18,21,32,21,25	29,40,39,55,32,62	150	216	0.502062546532	1.0	0.307,0.376,0.399,0.412,0.526,0.384	0.443,0.393,0.437,0.456,0.486,0.367	-0.03
1281	"ENSMUSG00000028073"	"Pear1"	chr3	-	87760223	87760385	87762211	87762281	87759476	87759581	87768877	87768943	1281	0,0,0,1,3,1	9,12,2,3,8,9	0,1,0,0,0,1	3,4,9,7,8,8	166	258	1	1.0	0.0,0.0,0.0,0.341,0.368,0.147	0.0,0.28,0.0,0.0,0.0,0.163	0.069
1282	"ENSMUSG00000005893"	"Nr2c2"	chr6	+	92105281	92105365	92138986	92139026	92091389	92091742	92139779	92139890	1282	2,0,0,0,0,1	0,3,0,0,2,0	2,0,1,1,0,0	0,0,2,0,1,1	180	136	1	1.0	1.0,0.0,NA,NA,0.0,1.0	1.0,NA,0.274,1.0,0.0,0.0	0.045
1283	"ENSMUSG00000037514"	"Pank2"	chr2	+	131282591	131282768	131287473	131287597	131280156	131280410	131293398	131293524	1283	4,5,3,0,6,4	4,13,5,7,5,9	4,5,4,3,6,7	2,13,4,12,4,5	273	220	0.267758813861	0.965602173118	0.446,0.237,0.326,0.0,0.492,0.264	0.617,0.237,0.446,0.168,0.547,0.53	-0.13
1284	"ENSMUSG00000037514"	"Pank2"	chr2	+	131287473	131287597	131293398	131293524	131282591	131282768	131296272	131296308	1284	3,14,3,1,1,5	8,11,3,7,6,7	4,4,2,3,2,4	11,6,6,9,5,11	220	222	0.428425628549	1.0	0.275,0.562,0.502,0.126,0.144,0.419	0.268,0.402,0.252,0.252,0.288,0.268	0.05
1285	"ENSMUSG00000032497"	"Lrrfip2"	chr9	+	111167199	111167244	111170255	111170324	111161302	111161389	111188761	111188806	1285	0,0,1,1,1,4	0,0,0,0,1,1	2,5,2,4,0,2	0,0,0,1,0,0	141	165	1	1.0	NA,NA,1.0,1.0,0.539,0.824	1.0,1.0,1.0,0.824,NA,1.0	-0.124
1288	"ENSMUSG00000031608"	"Galnt7"	chr8	-	57542511	57542694	57542834	57543017	57540019	57540137	57545328	57545408	1288	0,1,0,1,1,0	5,2,0,2,0,1	0,0,0,1,0,1	1,2,2,2,0,4	279	279	1	1.0	0.0,0.333,NA,0.333,1.0,0.0	0.0,0.0,0.0,0.333,NA,0.2	0.227
1289	"ENSMUSG00000005501"	"Usp40"	chr1	-	87967509	87967598	87968395	87968449	87967183	87967270	87974076	87974134	1289	1,0,1,0,1,0	4,3,0,1,3,4	0,0,0,1,0,0	1,1,0,5,2,1	150	185	1	1.0	0.236,0.0,1.0,0.0,0.291,0.0	0.0,0.0,NA,0.198,0.0,0.0	0.215
1290	"ENSMUSG00000005501"	"Usp40"	chr1	-	87968395	87968449	87974076	87974134	87967509	87967598	87975807	87975931	1290	0,0,0,3,0,0	0,3,0,0,0,0	0,0,0,2,0,2	0,1,0,4,2,3	154	150	1	1.0	NA,0.0,NA,1.0,NA,NA	NA,0.0,NA,0.328,0.0,0.394	0.32
1292	"ENSMUSG00000030204"	"Ddx47"	chr6	+	135015194	135015383	135015575	135015647	135012301	135012395	135015821	135015940	1292	13,32,7,10,13,13	8,10,3,3,2,7	6,15,9,10,23,18	4,5,5,8,6,3	285	168	0.888641593548	1.0	0.489,0.654,0.579,0.663,0.793,0.523	0.469,0.639,0.515,0.424,0.693,0.78	0.03
1293	"ENSMUSG00000028809"	"Srrm1"	chr4	-	135327091	135327223	135329003	135329045	135324818	135325280	135329372	135329517	1293	3,3,2,2,1,1	4,10,1,7,7,2	2,1,6,2,1,4	5,5,8,7,3,12	138	228	0.901675194348	1.0	0.553,0.331,0.768,0.321,0.191,0.452	0.398,0.248,0.553,0.321,0.355,0.355	0.064
1296	"ENSMUSG00000035354"	"Uvrag"	chr7	-	99109062	99109097	99118187	99118305	99099311	99099473	99140833	99141126	1296	3,0,1,0,0,5	0,2,0,0,2,0	5,3,1,6,4,8	3,1,0,0,0,0	214	131	1	1.0	1.0,0.0,1.0,NA,0.0,1.0	0.505,0.647,1.0,1.0,1.0,1.0	-0.259
1297	"ENSMUSG00000020646"	"Mboat2"	chr12	+	24924198	24924294	24934566	24934622	24882716	24882794	24939293	24939348	1297	2,0,3,3,0,0	0,2,0,0,0,0	0,1,2,1,2,0	0,0,0,1,0,0	192	152	1	1.0	1.0,0.0,1.0,1.0,NA,NA	NA,1.0,1.0,0.442,1.0,NA	-0.111
1298	"ENSMUSG00000020257"	"Wdr82"	chr9	+	106180565	106180632	106183615	106183715	106176612	106176710	106184179	106184296	1298	6,6,4,6,6,5	7,12,5,3,4,8	7,6,2,6,9,9	11,15,3,13,9,11	163	196	0.337405194332	1.0	0.508,0.375,0.49,0.706,0.643,0.429	0.433,0.325,0.445,0.357,0.546,0.496	0.091
1299	"ENSMUSG00000024059"	"Clip4"	chr17	+	71824689	71824916	71827691	71827781	71810846	71810982	71828506	71828650	1299	1,1,1,5,2,2	0,1,2,0,0,0	2,6,6,6,9,10	4,8,6,8,6,20	323	186	5.30961156375e-07	0.000122386546544	1.0,0.365,0.224,1.0,1.0,1.0	0.224,0.302,0.365,0.302,0.463,0.224	0.452
1300	"ENSMUSG00000024059"	"Clip4"	chr17	+	71831204	71831339	71834044	71834307	71828506	71828650	71837693	71837758	1300	0,1,0,1,0,1	2,2,1,2,1,1	7,2,9,3,9,7	4,4,3,5,4,14	231	359	8.5091069546e-07	0.000156907932243	0.0,0.437,0.0,0.437,0.0,0.608	0.731,0.437,0.823,0.483,0.778,0.437	-0.368
1301	"ENSMUSG00000001542"	"Ell2"	chr13	+	75724952	75725000	75746291	75746413	75707710	75707797	75749924	75750088	1301	3,8,2,1,3,6	12,4,3,8,9,9	2,5,3,9,3,4	8,10,16,16,13,10	144	218	0.424593653086	1.0	0.275,0.752,0.502,0.159,0.335,0.502	0.275,0.431,0.221,0.46,0.259,0.377	0.084
1302	"ENSMUSG00000031938"	"4931406C07Rik"	chr9	-	15294431	15294533	15294685	15294759	15291999	15292176	15297842	15297941	1302	67,104,45,61,69,106	119,147,62,99,90,139	94,169,113,166,102,119	132,199,137,236,180,201	170	198	0.83522294111	1.0	0.396,0.452,0.458,0.418,0.472,0.47	0.453,0.497,0.49,0.45,0.398,0.408	-0.005
1303	"ENSMUSG00000031938"	"4931406C07Rik"	chr9	-	15294431	15294533	15294685	15294759	15291999	15292176	15301366	15301513	1303	1,0,1,3,0,1	119,147,63,98,90,139	3,3,2,0,1,0	131,198,137,237,180,201	170	198	1	1.0	0.01,0.0,0.018,0.034,0.0,0.008	0.026,0.017,0.017,0.0,0.006,0.0	0.001
1304	"ENSMUSG00000031938"	"4931406C07Rik"	chr9	-	15294685	15294759	15297842	15297941	15294431	15294533	15301366	15301513	1304	107,161,58,98,103,152	65,89,36,62,53,78	111,151,138,203,134,187	80,111,79,130,80,103	195	170	0.274957300919	0.982599346695	0.589,0.612,0.584,0.579,0.629,0.629	0.547,0.543,0.604,0.577,0.594,0.613	0.024
1307	"ENSMUSG00000031791"	"Tmem38a"	chr8	+	72579959	72580144	72581184	72581272	72579562	72579719	72584699	72584817	1307	9,5,0,3,10,7	5,5,0,1,4,0	1,3,1,4,1,4	4,2,0,0,1,2	281	184	1	1.0	0.541,0.396,NA,0.663,0.621,1.0	0.141,0.496,1.0,1.0,0.396,0.567	0.044
1308	"ENSMUSG00000032604"	"Qars"	chr9	+	108511138	108511210	108511330	108511416	108510287	108510348	108511531	108511618	1308	6,7,3,5,5,6	15,19,7,17,13,20	2,6,7,9,6,12	7,20,13,21,11,13	168	182	0.26757053451	0.965602173118	0.302,0.285,0.317,0.242,0.294,0.245	0.236,0.245,0.368,0.317,0.371,0.5	-0.059
1309	"ENSMUSG00000032604"	"Qars"	chr9	+	108511330	108511416	108511531	108511618	108511138	108511210	108512482	108512582	1309	4,20,8,4,4,6	16,21,15,19,12,16	6,8,6,9,9,9	9,16,14,19,18,16	182	183	0.582857287256	1.0	0.201,0.489,0.349,0.175,0.251,0.274	0.401,0.335,0.301,0.323,0.335,0.361	-0.053
1311	"ENSMUSG00000028608"	"Czib"	chr4	+	107891464	107891521	107891954	107892036	107890118	107890202	107892221	107892253	1311	2,7,0,5,1,3	2,5,5,3,3,8	1,3,2,4,3,4	1,6,2,7,4,9	153	178	0.814718566884	1.0	0.538,0.62,0.0,0.66,0.279,0.304	0.538,0.368,0.538,0.399,0.466,0.341	-0.042
1314	"ENSMUSG00000074698"	"Csnk2a1"	chr2	+	152257377	152257479	152257940	152257991	152254209	152254321	152258675	152258735	1314	14,1,3,4,9,9	4,8,1,2,4,1	0,10,10,26,12,14	8,11,11,6,3,2	198	147	0.57357171536	1.0	0.722,0.085,0.69,0.598,0.626,0.87	0.0,0.403,0.403,0.763,0.748,0.839	0.072
1316	"ENSMUSG00000032745"	"Gpbp1"	chr13	-	111443320	111443406	111447895	111447955	111440631	111440816	111448932	111448999	1316	6,3,3,5,1,9	0,1,0,1,0,0	6,7,0,9,6,5	0,0,1,0,0,0	156	182	1	1.0	1.0,0.778,1.0,0.854,1.0,1.0	1.0,1.0,0.0,1.0,1.0,1.0	0.105
1317	"ENSMUSG00000029735"	"Tpk1"	chr6	-	43423620	43423732	43469001	43469148	43345000	43346900	43488874	43488970	1317	14,17,7,11,8,17	19,19,10,17,17,14	16,37,15,42,17,26	38,30,28,42,30,39	243	208	0.820900877827	1.0	0.387,0.434,0.375,0.356,0.287,0.51	0.265,0.514,0.314,0.461,0.327,0.363	0.018
1318	"ENSMUSG00000029735"	"Tpk1"	chr6	-	43523883	43523956	43559942	43560012	43488874	43488970	43611313	43611385	1318	1,8,5,7,6,3	11,10,4,8,10,14	13,16,8,15,7,15	14,20,11,33,13,22	166	169	0.389739251664	1.0	0.085,0.449,0.56,0.471,0.379,0.179	0.486,0.449,0.425,0.316,0.354,0.41	-0.053
1319	"ENSMUSG00000029735"	"Tpk1"	chr6	-	43559942	43560012	43611313	43611385	43523883	43523956	43665759	43665817	1319	8,15,1,4,8,13	12,7,5,6,2,5	6,17,13,18,11,13	13,20,22,22,17,22	168	166	0.11120589358	0.639673946563	0.397,0.679,0.165,0.397,0.798,0.72	0.313,0.456,0.369,0.447,0.39,0.369	0.135
1320	"ENSMUSG00000032478"	"Nme6"	chr9	+	109835269	109835414	109839607	109839710	109833195	109833295	109841475	109841515	1320	0,2,0,0,0,0	2,2,2,5,0,2	0,1,0,0,0,1	0,6,1,5,3,3	241	199	1	1.0	0.0,0.452,0.0,0.0,NA,0.0	NA,0.121,0.0,0.0,0.0,0.216	0.023
1321	"ENSMUSG00000032478"	"Nme6"	chr9	+	109835317	109835414	109839607	109839710	109833195	109833295	109841475	109841515	1321	1,3,2,3,0,1	2,2,2,5,0,2	3,2,1,3,1,2	0,6,1,5,3,3	193	199	1	1.0	0.34,0.607,0.508,0.382,NA,0.34	1.0,0.256,0.508,0.382,0.256,0.407	-0.033
1322	"ENSMUSG00000032478"	"Nme6"	chr9	+	109839607	109839710	109841475	109841515	109833195	109833295	109841926	109842087	1322	0,0,0,1,0,0	0,0,0,1,0,3	0,0,1,1,1,2	2,0,0,0,0,2	199	136	1	1.0	NA,NA,NA,0.406,NA,0.0	0.0,NA,1.0,1.0,1.0,0.406	-0.478
1323	"ENSMUSG00000032478"	"Nme6"	chr9	+	109839607	109839710	109841475	109841515	109835317	109835414	109841926	109842087	1323	1,0,0,0,1,3	0,0,0,1,0,3	1,0,2,5,0,2	2,0,0,0,0,3	199	136	1	1.0	1.0,NA,NA,0.0,1.0,0.406	0.255,NA,1.0,1.0,NA,0.313	-0.04
1325	"ENSMUSG00000001039"	"B9d1"	chr11	+	61507627	61507739	61509071	61509168	61506343	61506412	61509469	61509532	1325	11,4,1,3,2,1	2,7,1,0,4,1	0,0,0,4,5,3	1,2,3,2,1,2	208	193	0.113752738481	0.639962533582	0.836,0.346,0.481,1.0,0.317,0.481	0.0,0.0,0.0,0.65,0.823,0.582	0.234
1326	"ENSMUSG00000032527"	"Pccb"	chr9	-	100999164	100999273	101012704	101012815	100995559	100995680	101023135	101023249	1326	44,85,26,51,47,57	80,113,66,81,62,113	31,54,29,77,32,52	53,68,67,104,74,100	207	205	0.862789723377	1.0	0.353,0.427,0.281,0.384,0.429,0.333	0.367,0.44,0.3,0.423,0.3,0.34	0.006
1327	"ENSMUSG00000032527"	"Pccb"	chr9	-	101012704	101012815	101023135	101023249	100999164	100999273	101027079	101027136	1327	58,92,34,64,44,85	65,96,40,62,46,95	21,59,56,61,46,80	36,82,65,93,49,80	210	207	0.202498102984	0.851897314677	0.468,0.486,0.456,0.504,0.485,0.469	0.365,0.415,0.459,0.393,0.481,0.496	0.043
1328	"ENSMUSG00000022094"	"Slc39a14"	chr14	-	70313600	70313770	70315663	70315833	70310855	70310975	70316437	70316624	1328	10,8,9,3,5,5	0,3,2,1,0,1	13,15,12,19,17,15	1,0,4,2,1,2	266	266	0.668053338412	1.0	1.0,0.727,0.818,0.75,1.0,0.833	0.929,1.0,0.75,0.905,0.944,0.882	-0.047
1330	"ENSMUSG00000037174"	"Elf2"	chr3	-	51294092	51294188	51299782	51299885	51266752	51266866	51308049	51308215	1330	0,0,0,0,1,0	0,0,1,0,0,0	0,0,0,1,0,0	0,0,0,0,0,0	199	192	1	1.0	NA,NA,0.0,NA,1.0,NA	NA,NA,NA,1.0,NA,NA	-0.5
1331	"ENSMUSG00000029669"	"Tspan12"	chr6	-	21795577	21795721	21799878	21799986	21771394	21772936	21806238	21806313	1331	1,10,2,5,7,4	15,9,8,7,5,5	2,1,3,5,1,3	8,10,6,2,5,2	204	240	0.587988004088	1.0	0.073,0.567,0.227,0.457,0.622,0.485	0.227,0.105,0.37,0.746,0.19,0.638	0.026
1332	"ENSMUSG00000037286"	"Stag1"	chr9	+	100737977	100738142	100776755	100776832	100712437	100712540	100786491	100786696	1332	3,4,5,0,1,5	5,2,0,4,2,4	3,2,1,7,0,0	0,2,0,1,0,2	261	173	1	1.0	0.285,0.57,1.0,0.0,0.249,0.453	1.0,0.399,1.0,0.823,NA,0.0	-0.218
1333	"ENSMUSG00000032278"	"Paqr5"	chr9	-	61961528	61961670	61988992	61989138	61953480	61956287	62026686	62026801	1333	18,40,25,26,16,31	29,45,27,39,27,34	26,33,17,39,29,40	40,51,46,58,30,77	242	238	0.193154569427	0.836705113197	0.379,0.466,0.477,0.396,0.368,0.473	0.39,0.389,0.267,0.398,0.487,0.338	0.048
1334	"ENSMUSG00000032278"	"Paqr5"	chr9	-	61963727	61963824	61968780	61968907	61961528	61961670	61972625	61972831	1334	26,50,23,26,25,35	23,51,21,33,10,55	29,38,26,41,33,50	34,47,18,39,46,47	223	193	0.722150940895	1.0	0.495,0.459,0.487,0.405,0.684,0.355	0.425,0.412,0.556,0.476,0.383,0.479	0.026
1335	"ENSMUSG00000029635"	"Cdk8"	chr5	+	146271594	146271735	146283628	146283686	146259504	146259580	146286107	146286239	1335	3,6,5,1,1,2	2,4,1,0,4,2	1,4,2,5,5,8	0,5,2,8,11,5	237	154	0.460179491527	1.0	0.494,0.494,0.765,1.0,0.14,0.394	1.0,0.342,0.394,0.289,0.228,0.51	0.087
1336	"ENSMUSG00000025178"	"Pi4k2a"	chr19	+	42115036	42115136	42116506	42116566	42113042	42113104	42119792	42119984	1336	5,6,9,6,12,5	4,4,2,3,2,9	3,1,11,9,2,10	3,3,3,10,4,10	196	156	0.16889941837	0.783164960375	0.499,0.544,0.782,0.614,0.827,0.307	0.443,0.21,0.745,0.417,0.285,0.443	0.172
